Dataset,Run ID,Treatment,Best Model,TP Rate - Best,FP Rate - Best,Precision - Best,Recall - Best,ROC Area - Best,Kappa - Best,TP Rate - RandomForest,FP Rate - RandomForest,Precision - RandomForest,Recall - RandomForest,ROC Area- RandomForest,Kappa - RandomForest
Forrest,98,Oversampling,trees.RandomForest,0.5,0.2,0.2,0.5,0.6,0.179104478,,,,,,
Forrest,99,Oversampling,trees.RandomForest,0.5,0.4,0.111111111,0.5,0.525,0.038834951,,,,,,
Forrest,100,Oversampling,trees.RandomForest,0.5,0.3,0.142857143,0.5,0.55,0.094117647,,,,,,
Forrest,1,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.45,0.094117647,0.5,0.4,0.111111111,0.5,0.5,0.038834951
Forrest,2,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.7,0.094117647,0.5,0.4,0.111111111,0.5,0.675,0.038834951
Forrest,3,Undersampling,meta.AdaBoostM1,0.5,0.25,0.166666667,0.5,0.6625,0.131578947,0.5,0.4,0.111111111,0.5,0.6,0.038834951
Forrest,4,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.675,0.038834951,0.5,0.6,0.076923077,0.5,0.625,-0.028776978
Forrest,5,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.65,0,0.5,0.5,0.090909091,0.5,0.625,0
Forrest,6,Undersampling,meta.AdaBoostM1,1,0.35,0.222222222,1,0.8875,0.252427184,0.5,0.3,0.142857143,0.5,0.8,0.094117647
Forrest,7,Undersampling,meta.AdaBoostM1,1,0.8,0.111111111,1,0.7,0.043478261,0.5,0.6,0.076923077,0.5,0.6,-0.028776978
Forrest,8,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.575,0.094117647,0.5,0.5,0.090909091,0.5,0.45,0
Forrest,9,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.575,0.094117647,0.5,0.5,0.090909091,0.5,0.5,0
Forrest,10,Undersampling,meta.AdaBoostM1,0.5,0.9,0.052631579,0.5,0.425,-0.082901554,0.5,0.5,0.090909091,0.5,0.45,0
Forrest,11,Undersampling,meta.AdaBoostM1,1,0.35,0.222222222,1,0.825,0.252427184,1,0.3,0.25,1,1,0.29787234
Forrest,12,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.575,0,0.5,0.5,0.090909091,0.5,0.55,0
Forrest,13,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.75,0.214285714,0.5,0.5,0.090909091,0.5,0.675,0
Forrest,14,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,0.5,0.4,0.111111111,0.5,0.65,0.038834951
Forrest,15,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.575,0.094117647,0.5,0.6,0.076923077,0.5,0.4,-0.028776978
Forrest,16,Undersampling,meta.AdaBoostM1,0.5,0.2,0.2,0.5,0.625,0.179104478,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,17,Undersampling,meta.AdaBoostM1,1,0.3,0.25,1,0.925,0.29787234,1,0.2,0.333333333,1,0.9,0.421052632
Forrest,18,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.45,0.038834951,0.5,0.5,0.090909091,0.5,0.45,0
Forrest,19,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.475,0,0.5,0.6,0.076923077,0.5,0.35,-0.028776978
Forrest,20,Undersampling,meta.AdaBoostM1,1,0.3,0.25,1,0.925,0.29787234,0.5,0.3,0.142857143,0.5,0.75,0.094117647
Forrest,21,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.575,0.094117647,0.5,0.5,0.090909091,0.5,0.4,0
Forrest,22,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.6,0,0.5,0.5,0.090909091,0.5,0.625,0
Forrest,23,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.45,0.038834951,0.5,0.6,0.076923077,0.5,0.65,-0.028776978
Forrest,24,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.8,0.214285714,1,0.5,0.166666667,1,0.95,0.153846154
Forrest,25,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.4,0,0.5,0.5,0.090909091,0.5,0.6,0
Forrest,26,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.575,0,0.5,0.6,0.076923077,0.5,0.65,-0.028776978
Forrest,27,Undersampling,meta.AdaBoostM1,1,0.45,0.181818182,1,0.825,0.181818182,1,0.4,0.2,1,0.85,0.214285714
Forrest,28,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,0.5,0.9,0.052631579,0.5,0.5,-0.082901554
Forrest,29,Undersampling,meta.AdaBoostM1,0.5,0.2,0.2,0.5,0.7,0.179104478,0.5,0.2,0.2,0.5,0.75,0.179104478
Forrest,30,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.8,0.214285714,1,0.4,0.2,1,0.95,0.214285714
Forrest,31,Undersampling,meta.AdaBoostM1,0.5,0.1,0.333333333,0.5,0.725,0.326530612,0.5,0.5,0.090909091,0.5,0.5,0
Forrest,32,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.8,0.214285714,0.5,0.5,0.090909091,0.5,0.7,0
Forrest,33,Undersampling,meta.AdaBoostM1,0.5,0.2,0.2,0.5,0.7,0.179104478,0.5,0.3,0.142857143,0.5,0.4,0.094117647
Forrest,34,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.55,0.038834951,0.5,0.6,0.076923077,0.5,0.5,-0.028776978
Forrest,35,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.625,0,1,0.5,0.166666667,1,0.6,0.153846154
Forrest,36,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,37,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.6,0.038834951,0.5,0.4,0.111111111,0.5,0.45,0.038834951
Forrest,38,Undersampling,meta.AdaBoostM1,1,0.35,0.222222222,1,0.825,0.252427184,1,0.3,0.25,1,1,0.29787234
Forrest,39,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.45,0.038834951,0.5,0.9,0.052631579,0.5,0.45,-0.082901554
Forrest,40,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.475,0,0.5,0.5,0.090909091,0.5,0.55,0
Forrest,41,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.725,0.094117647,1,0.3,0.25,1,0.75,0.29787234
Forrest,42,Undersampling,meta.AdaBoostM1,0.5,0.9,0.052631579,0.5,0.425,-0.082901554,0.5,0.4,0.111111111,0.5,0.45,0.038834951
Forrest,43,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.675,0.038834951,0.5,0.6,0.076923077,0.5,0.6,-0.028776978
Forrest,44,Undersampling,meta.AdaBoostM1,0.5,0.2,0.2,0.5,0.625,0.179104478,0.5,0.5,0.090909091,0.5,0.45,0
Forrest,45,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.35,0,0.5,0.6,0.076923077,0.5,0.3,-0.028776978
Forrest,46,Undersampling,meta.AdaBoostM1,0.5,0.35,0.125,0.5,0.7875,0.063829787,0.5,0.4,0.111111111,0.5,0.7,0.038834951
Forrest,47,Undersampling,meta.AdaBoostM1,1,0.3,0.25,1,0.85,0.29787234,1,0.4,0.2,1,1,0.214285714
Forrest,48,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.6,0.038834951,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,49,Undersampling,meta.AdaBoostM1,1,0.6,0.142857143,1,0.65,0.108108108,0.5,0.6,0.076923077,0.5,0.65,-0.028776978
Forrest,50,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.8,0.214285714,1,0.4,0.2,1,0.875,0.214285714
Forrest,51,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.6,0,0.5,0.6,0.076923077,0.5,0.625,-0.028776978
Forrest,52,Undersampling,meta.AdaBoostM1,1,0.8,0.111111111,1,0.6,0.043478261,0.5,0.4,0.111111111,0.5,0.5,0.038834951
Forrest,53,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.675,0.038834951,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,54,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.4,0.094117647,0.5,0.9,0.052631579,0.5,0.25,-0.082901554
Forrest,55,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,0.5,0.4,0.111111111,0.5,0.75,0.038834951
Forrest,56,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.625,0,0.5,0.6,0.076923077,0.5,0.6,-0.028776978
Forrest,57,Undersampling,meta.AdaBoostM1,1,0.3,0.25,1,0.825,0.29787234,1,0.4,0.2,1,0.975,0.214285714
Forrest,58,Undersampling,meta.AdaBoostM1,0.5,0.25,0.166666667,0.5,0.6625,0.131578947,0.5,0.3,0.142857143,0.5,0.475,0.094117647
Forrest,59,Undersampling,meta.AdaBoostM1,0.5,0.35,0.125,0.5,0.6625,0.063829787,0.5,0.4,0.111111111,0.5,0.675,0.038834951
Forrest,60,Undersampling,meta.AdaBoostM1,1,0.6,0.142857143,1,0.65,0.108108108,1,0.5,0.166666667,1,0.75,0.153846154
Forrest,61,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.725,0.094117647,0.5,0.5,0.090909091,0.5,0.7,0
Forrest,62,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.575,0.094117647,0.5,0.5,0.090909091,0.5,0.4,0
Forrest,63,Undersampling,meta.AdaBoostM1,1,0.3,0.25,1,0.825,0.29787234,0.5,0.5,0.090909091,0.5,0.6,0
Forrest,64,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.55,0,0.5,0.5,0.090909091,0.5,0.55,0
Forrest,65,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.625,0.094117647,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,66,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.8,0.214285714,1,0.4,0.2,1,0.825,0.214285714
Forrest,67,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.75,0.153846154,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,68,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.825,0.214285714,0.5,0.3,0.142857143,0.5,0.85,0.094117647
Forrest,69,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.625,0,0.5,0.6,0.076923077,0.5,0.6,-0.028776978
Forrest,70,Undersampling,meta.AdaBoostM1,0.5,0.05,0.5,0.5,0.7625,0.45,0.5,0.3,0.142857143,0.5,0.85,0.094117647
Forrest,71,Undersampling,meta.AdaBoostM1,0.5,0.2,0.2,0.5,0.65,0.179104478,0.5,0.3,0.142857143,0.5,0.65,0.094117647
Forrest,72,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.35,0,0.5,0.6,0.076923077,0.5,0.45,-0.028776978
Forrest,73,Undersampling,meta.AdaBoostM1,0.5,0.1,0.333333333,0.5,0.725,0.326530612,1,0.8,0.111111111,1,0.85,0.043478261
Forrest,74,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,1,0.4,0.2,1,0.95,0.214285714
Forrest,75,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,1,0.4,0.2,1,0.95,0.214285714
Forrest,76,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.4,0,0.5,0.5,0.090909091,0.5,0.6,0
Forrest,77,Undersampling,meta.AdaBoostM1,0.5,0.2,0.2,0.5,0.625,0.179104478,0.5,0.6,0.076923077,0.5,0.65,-0.028776978
Forrest,78,Undersampling,meta.AdaBoostM1,0.5,0.1,0.333333333,0.5,0.725,0.326530612,0.5,0.3,0.142857143,0.5,0.75,0.094117647
Forrest,79,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.45,0.038834951,0.5,0.6,0.076923077,0.5,0.45,-0.028776978
Forrest,80,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.75,0.214285714,0.5,0.4,0.111111111,0.5,0.6,0.038834951
Forrest,81,Undersampling,meta.AdaBoostM1,0.5,0.35,0.125,0.5,0.7125,0.063829787,0.5,0.4,0.111111111,0.5,0.4,0.038834951
Forrest,82,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.4,0.038834951,0.5,0.6,0.076923077,0.5,0.4,-0.028776978
Forrest,83,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.4,0,0.5,0.6,0.076923077,0.5,0.425,-0.028776978
Forrest,84,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.65,0.038834951,0.5,0.4,0.111111111,0.5,0.6,0.038834951
Forrest,85,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.55,0.038834951,0.5,0.5,0.090909091,0.5,0.475,0
Forrest,86,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.725,0.094117647,1,0.3,0.25,1,0.75,0.29787234
Forrest,87,Undersampling,meta.AdaBoostM1,0.5,0.35,0.125,0.5,0.7875,0.063829787,0.5,0.3,0.142857143,0.5,0.7,0.094117647
Forrest,88,Undersampling,meta.AdaBoostM1,1,0.3,0.25,1,0.85,0.29787234,1,0.3,0.25,1,0.9,0.29787234
Forrest,89,Undersampling,meta.AdaBoostM1,1,0.5,0.166666667,1,0.775,0.153846154,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,90,Undersampling,meta.AdaBoostM1,1,0.4,0.2,1,0.825,0.214285714,1,0.8,0.111111111,1,0.65,0.043478261
Forrest,91,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.45,0.038834951,0.5,0.5,0.090909091,0.5,0.45,0
Forrest,92,Undersampling,meta.AdaBoostM1,0.5,0.3,0.142857143,0.5,0.575,0.094117647,0.5,0.6,0.076923077,0.5,0.4,-0.028776978
Forrest,93,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.75,0.038834951,0.5,0.4,0.111111111,0.5,0.65,0.038834951
Forrest,94,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.4,0.038834951,0.5,0.6,0.076923077,0.5,0.425,-0.028776978
Forrest,95,Undersampling,meta.AdaBoostM1,1,0.7,0.125,1,0.675,0.072289157,0.5,0.3,0.142857143,0.5,0.8,0.094117647
Forrest,96,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.6,0.038834951,0.5,0.5,0.090909091,0.5,0.65,0
Forrest,97,Undersampling,meta.AdaBoostM1,0.5,0.4,0.111111111,0.5,0.65,0.038834951,0.5,0.5,0.090909091,0.5,0.35,0
Forrest,98,Undersampling,meta.AdaBoostM1,0.5,0,1,0.5,0.8,0.64516129,0.5,0.3,0.142857143,0.5,0.85,0.094117647
Forrest,99,Undersampling,meta.AdaBoostM1,0.5,0.5,0.090909091,0.5,0.45,0,0.5,0.6,0.076923077,0.5,0.45,-0.028776978
Forrest,100,Undersampling,meta.AdaBoostM1,1,0.85,0.105263158,1,0.325,0.031088083,1,0.7,0.125,1,0.475,0.072289157
Forrest,1,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,2,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,3,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,4,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,5,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,6,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,7,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,8,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,9,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,10,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,11,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,12,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,13,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,14,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,15,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,16,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,17,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,18,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,19,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,20,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,21,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,22,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,23,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,24,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,25,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,26,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,27,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,28,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,29,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,30,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,31,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,32,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,33,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,34,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,35,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,36,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,37,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,38,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,39,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,40,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,41,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,42,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,43,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,44,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,45,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,46,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,47,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,48,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,49,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,50,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,51,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,52,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,53,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,54,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,55,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,56,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,57,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,58,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,59,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,60,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,61,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,62,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,63,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,64,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,65,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,66,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,67,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,68,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,69,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,70,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,71,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,72,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,73,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,74,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,75,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,76,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,77,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,78,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,79,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,80,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,81,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,82,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,83,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,84,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,85,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,86,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,87,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,88,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,89,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,90,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,91,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,92,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,93,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,94,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,95,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,96,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,97,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,98,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,99,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Forrest,100,SMOTE,trees.RandomForest,0.5,0.2,0.2,0.5,0.7,0.179104478,,,,,,
Ivy,1,No Sample,trees.REPTree,0.074,0.048,0.167,0.074,0.734,0.0346,0.296,0.053,0.421,0.296,0.805,0.2798
Ivy,1,Oversampling,functions.SMO,0.814814815,0.387559809,0.213592233,0.814814815,0.713627503,0.191973883,0.555555556,0.244019139,0.227272727,0.555555556,0.791777423,0.191253264
Ivy,2,Oversampling,functions.SMO,0.851851852,0.421052632,0.207207207,0.851851852,0.71539961,0.182960789,0.592592593,0.200956938,0.275862069,0.592592593,0.79585327,0.26110586
Ivy,3,Oversampling,functions.SMO,0.814814815,0.368421053,0.222222222,0.814814815,0.723196881,0.206560066,0.555555556,0.244019139,0.227272727,0.555555556,0.763778132,0.191253264
Ivy,4,Oversampling,functions.SMO,0.814814815,0.459330144,0.186440678,0.814814815,0.677742336,0.144067797,0.62962963,0.224880383,0.265625,0.62962963,0.784511785,0.253496115
Ivy,5,Oversampling,functions.SMO,0.814814815,0.43062201,0.196428571,0.814814815,0.692096403,0.162057109,0.62962963,0.215311005,0.274193548,0.62962963,0.774765196,0.264839148
Ivy,6,Oversampling,functions.SMO,0.777777778,0.377990431,0.21,0.777777778,0.699893674,0.183623637,0.666666667,0.167464115,0.339622642,0.666666667,0.810473153,0.351729305
